id,title,Rating,maincateg,platform,actprice1,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
5388,Running Shoes For Women  (Grey),4.1,Women,Flipkart,999,291,58,147,75,34,13,17,1
14698,Men's Casual Half Jutti /Nagra/Jalsa For Men  (Brown),4,Men,Flipkart,999,181,20,89,47,15,8,22,0
18305,Bellies For Women  (Brown),3.9,Women,Flipkart,499,895,111,491,126,100,66,112,1
3534,Traditional Leather Punjabi Mojaris / Juttis Mojaris For Men  (Brown),4.8,Men,Flipkart,1499,19,1,16,2,1,0,0,0
13846,"Jutis For Men  (White, Black)",4,Men,Flipkart,850,27,1,15,5,3,1,3,0
4393,Basket Trim Sneakers For Women  (White),4.5,Women,Flipkart,6999,78,3,56,8,11,0,3,1
9380,Ethnic Embroidery Jutis For Women  (Pink),4,Women,Flipkart,499,1809,228,930,366,233,106,174,0
8654,Women Pink Heels Sandal,4.1,Women,Flipkart,999,372,65,206,82,40,21,24,1
3903,Men's AIR Wonder Casual & Running Shoe for Men & Boys-Casual Walking Running Gymwear Shoes Sneakers For Men Walking Shoes For Men  (White) Training & Gym Shoes For Men  (White),3.8,Men,Flipkart,999,501,65,264,64,63,38,72,1
4336,Slip On For Men  (Brown),4.1,Men,Flipkart,2999,81,20,37,27,11,3,3,1
18321,Running Shoes For Men  (Yellow),4.2,Men,Flipkart,999,237,26,128,58,30,10,11,1
12972,"Women's/Girls Trendy Fashionable Lightweight Comfortable shoe Sneakers For Women  (White, Pink)",4.1,Women,Flipkart,999,1509,219,809,363,185,56,96,1
1020,Women Beige Flats Sandal,3.8,Women,Flipkart,549,3990,510,1794,828,601,304,463,1
8972,Women Copper Heels Sandal,4.1,Women,Flipkart,999,789,137,400,212,93,36,48,1
9244,Prefect Style Walking Shoes For Men  (Green),3.8,Men,Flipkart,999,1243,176,635,197,156,88,167,0
12285,Women Blue Flats Sandal,3.9,Women,Flipkart,699,2535,318,1296,457,366,162,254,1
20072,Men Black Flats Sandal,4.2,Men,Flipkart,1799,105,13,59,29,6,5,6,1
8960,"Future-01 running shoes For Men  (Navy, White)",,Men,Flipkart,549,18502,2770,9442,4256,2405,928,,1
20407,Women's Boots For Women  (Black),,Women,Flipkart,999,365,50,210,63,43,25,,1
8329,Slides,4.5,Men,Flipkart,2995,16,0,11,2,3,0,0,1
4086,Women Black Flats Sandal,4.2,Women,Flipkart,599,3414,475,1881,813,424,125,171,1
9196,"Top Rated,Training Shoes,Walking Shoes,Gym Shoes ,Sports Shoes, Running Shoes For Men,Cricket Shoes,Hocket Shoes,Vollyboll Shoes,Hiking Shoes,Casual Shoes,Football Shoes, Badminton Shoes,Basketball Shoes,Gym Shoes, Trekking Shoes,Juta, Tennis Shoe, Light Weight Comfortable Shoes For Men'S/Boy'S Casuals For Men  (Red)",3.7,Men,Flipkart,499,20340,2276,9797,3043,2598,1521,3381,1
5201,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,65,9,41,5,5,5,7,1
16984,Women Black Bellies Sandal,4,Women,Flipkart,899,128,27,67,28,14,7,12,0
10610,Perfect Stylish Girls High Ankle Boots For Women  (Pink),4.2,Women,Flipkart,999,697,111,431,116,72,20,58,1
19437,"Combo Pack Of 3 Slip On Sneakers For Men  (Navy, Black)",3.9,Men,Flipkart,1499,573,79,281,110,72,36,74,1
14800,DAILY 2.0 Sneakers For Women  (Grey),4.3,Women,Flipkart,4999,81,7,49,19,8,2,3,1
2529,Designer Jutti Jutis For Women  (Red),3.3,Women,Flipkart,499,4,1,2,0,0,1,1,0
16005,Sneakers For Women  (White),4.2,Women,Flipkart,1299,139,27,79,27,14,7,9,0
962,ADILETTE AQUA Flip Flops,4.3,Men,Flipkart,1860,218,27,112,25,16,5,14,1
7992,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,625,368,68,201,79,51,11,26,1
9361,Sneakers For Men  (Red),4.1,Men,Flipkart,499,139,14,94,9,10,11,15,0
5519,Outdoors For Men  (Tan),3.5,Men,Flipkart,1595,11,2,4,1,4,0,2,0
13090,Women Beige Heels Sandal,5,Women,Flipkart,2299,4,2,3,0,0,0,0,0
15110,Men's Black Plain Derby Semi Casual Shoes Derby For Men  (Black),4.3,Men,Flipkart,2249,79,15,46,18,9,2,4,0
15262,Women Sports Sandal,3.5,Women,Flipkart,2999,38,6,17,7,3,1,10,1
13509,Women Black Wedges Sandal,4.3,Women,Flipkart,4499,47,7,27,11,6,2,1,1
527,DSL-W203-COFFEE Boots For Women  (Brown),2,Women,Flipkart,3345,2,1,3,4,1,1,2,0
11710,Men Black Sandal,2.3,Men,Flipkart,299,3,0,0,1,0,1,1,0
11234,Women Casual & Running Shoes Combo Pack of 2 Canvas Shoes For Women  (Multicolor),4.2,Women,Flipkart,998,15949,2870,8249,4284,1912,620,884,1
5036,Lux Runner Lp Walking Shoes For Men  (Blue),4.3,Men,Flipkart,2999,2670,348,1584,697,219,61,109,1
20177,Slippers,4.1,Women,Flipkart,499,1162,130,604,297,128,52,81,1
170,Mens Black Boots For Men  (Black),4,Men,Flipkart,1040,300,39,223,112,66,25,37,0
17544,Slip On For Men  (Black),3.4,Men,Flipkart,999,23,3,11,3,1,1,7,0
9180,"Pack of 2 Casual Shoes Boots For Women  (Black, White)",3.9,Women,Flipkart,1999,15,1,8,1,4,1,1,0
5984,Women Maroon Bellies Sandal,4,Women,Flipkart,1299,2817,381,1531,463,309,197,317,0
9504,Women Pink Bellies Sandal,4.1,Women,Flipkart,999,26,4,12,8,3,2,1,1
18901,Slides,3.7,Women,Flipkart,349,79,13,37,11,13,9,9,0
7491,Women Black Wedges Sandal,3.4,Women,Flipkart,999,30,3,7,9,7,4,3,0
18345,Jutis For Women  (Multicolor),3.7,Women,Flipkart,999,28,7,14,4,3,2,5,0
15539,Party Wear For Women  (Pink),3.7,Women,Flipkart,2199,6,1,2,2,1,0,1,0
7436,Women's And Girls Synthetic Leather Casual Partywear Sneakers Shoes Sneakers For Women  (White),4.1,Women,Flipkart,999,278,41,163,44,35,13,21,1
19831,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Jutis For Men  (Brown)",4.4,Men,Flipkart,699,7,0,5,0,2,0,0,0
1321,Men Brown Casual Sandal,3.8,Men,Flipkart,999,16201,1944,7655,3114,2269,1221,1942,1
2690,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,999,3,1,2,1,0,0,0,1
11232,"Women's/Ladies/Female/Girls Trendy Fashionable Lightweight Comfortable Partywear, Casual wear Lace-Up Shoes Sneakers For Women  (Pink)",4.1,Women,Flipkart,999,4754,683,2456,1207,563,222,306,1
19883,Shahi Jalsa Jutis For Men  (Black),,Men,Flipkart,1999,162,15,70,19,25,11,,0
19469,Womens Comfort Stylish Trending Printed Slippers (Pack Of 4) Flip Flops,3.8,Women,Flipkart,499,10737,1559,4769,2205,1697,815,1247,0
7360,Women Grey Wedges Sandal,4.3,Women,Flipkart,999,591,80,335,154,56,19,27,1
18885,Wedges Slip On For Women  (Black),4.1,Women,Flipkart,599,1311,225,678,317,144,66,106,1
19598,SL 164 Walking Shoes For Women  (Blue),4.4,Women,Flipkart,999,1944,345,1198,528,121,38,59,1
11437,Jutis For Women  (Orange),4,Women,Flipkart,699,38,5,23,6,2,1,6,0
7192,Women Red Heels Sandal,3.7,Women,Flipkart,699,125,20,49,28,22,9,17,0
10520,Men Grey Casual Sandal,4.2,Men,Flipkart,2899,2590,309,1291,796,269,93,141,1
5765,Fila Men's Bryant Sneakers,3.7,Men,Amazon,1597,79,40,15,11,10,20,44,1
6279,Long Light Weight Black Shoes Boots For Women  (Black),3.9,Women,Flipkart,499,3456,489,1715,692,440,233,376,0
13792,Slides,3.9,Women,Flipkart,599,107,19,49,25,12,7,10,0
3661,Perfect Stylish Girls Casual Shoes Boots For Women   Boots For Women  (Grey),4.3,Women,Flipkart,999,16,3,8,6,1,0,1,0
12279,Targaryen Lace Up Shoes For Men  (Black),3.9,Men,Flipkart,2399,321,60,135,90,49,19,28,0
4571,Ladies Red Embroided Punjabi Jutti Ethnic Wedding Jutti Jutis For Women  (Red),3.5,Women,Flipkart,2195,11,1,5,1,2,0,3,0
16899,Colourblocked Trending Multicolor Ultralight canvas Sport/ Training Lace-up Morning / Evening walk Dating Running Shoes For Men  (Multicolor),3.9,Men,Flipkart,999,3569,611,1954,567,386,205,457,1
5496,Nucleus Run Running Shoes For Women  (Multicolor),4.4,Women,Flipkart,5499,451,66,294,92,27,13,25,1
9936,Women Maroon Flats Sandal,4.1,Women,Flipkart,999,1411,192,725,378,147,68,93,1
3298,Women Grey Sports Sandal,4,Women,Flipkart,1899,7,1,4,1,1,0,1,0
753,"Easywalk-08 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, White)",4.1,Men,Flipkart,974,3936,564,403,772,140,184,549,1
16387,Bellies For Women  (Brown),4,Women,Flipkart,499,219,21,122,39,16,15,24,0
19114,Archer Lace Up For Men  (Brown),4.1,Men,Flipkart,2899,728,111,376,166,95,32,59,1
17204,Women Gold Wedges Sandal,3.7,Women,Flipkart,999,737,112,312,155,113,46,105,0
16518,Slippers,3.6,Men,Flipkart,499,8115,975,3267,1520,1323,735,1270,1
10953,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,4299,166,24,94,39,12,6,15,1
20384,Women Brown Wedges Sandal,4.1,Women,Flipkart,269,753,126,374,205,90,42,38,1
8504,Traditional Juti Jutis For Women  (Maroon),3.7,Women,Flipkart,599,254,36,115,43,34,26,36,0
853,"Training Shoes,Running Shoes,Gym Shoes,Loafers,Casual Shoes,Canvas Shoes Canvas Shoes For Women  (Multicolor)",3.9,Women,Flipkart,912,10570,1684,7148,2192,2920,746,1185,1
9272,Hush Berry Mens Loafer for Mens Casuals For Men  (Brown),3.9,Men,Flipkart,1249,1406,155,653,320,189,99,145,1
13118,Boots For Women  (Tan),4,Women,Flipkart,1999,1689,332,894,341,198,84,172,0
7101,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,999,5,0,3,1,1,0,0,0
14688,Women Navy Wedges Sandal,4.2,Women,Flipkart,799,743,136,373,216,82,32,37,1
17966,Women Stylish Casual Sports Shoes Running Shoes For Women  (White),4,Women,Flipkart,999,371,56,193,76,48,18,36,0
79,Leadcat YLM Lite Slides,4,Women,Flipkart,3500,85,10,23,21,11,5,9,1
222,"Sneakers For Women  (Pink, White)",3.5,Women,Flipkart,1133,75,8,39,23,11,9,15,1
11962,Women Maroon Wedges Sandal,4,Women,Flipkart,1599,33,5,16,10,1,3,3,0
18895,Turino Stacked Sneakers For Women  (Beige),4.5,Women,Flipkart,4999,19,5,13,2,1,0,1,1
2718,Women Pink Flats Sandal,4.2,Women,Flipkart,999,344,54,196,68,46,15,19,1
5434,"Training,Walking,Gym,Sports,Running, Running Shoes For Women  (Pink, Grey)",3.8,Women,Flipkart,1599,1010,140,433,231,158,75,113,1
6685,Mojaris For Men  (Tan),3.8,Men,Flipkart,999,112,12,54,18,14,11,15,1
13629,Boots For Women  (Beige),4.3,Women,Flipkart,2999,55,8,31,16,4,1,3,0
13448,Mocassin For Men  (Tan),4.1,Men,Flipkart,999,3466,420,1808,828,434,158,238,1
8609,Jutis For Men  (Tan),3.6,Men,Flipkart,999,152,11,63,29,26,8,26,1
2710,women's casual shoes combo pack of 2 Casuals For Women  (Multicolor),3.9,Women,Flipkart,998,1337,209,601,321,220,86,109,1
7216,"Men Orange, Black Casual Sandal",3.9,Men,Flipkart,998,164,12,86,27,19,11,21,0
1405,Slippers,3.9,Women,Flipkart,699,96,9,40,28,13,10,5,1
2534,Air Max Advantage 3 Training & Gym Shoes For Men  (White),4.3,Men,Flipkart,6495,139,20,85,28,13,3,10,1
5657,Women Black Flats Sandal,3.9,Women,Flipkart,599,6101,723,3042,1207,818,451,583,1
9432,Women coffee Bellies Bellies For Women  (Brown),3.9,Women,Flipkart,699,2096,277,996,457,303,152,202,0
7124,"Combo Fit-Man Slip On Sneakers For Men  (Red, Grey)",3.8,Men,Flipkart,2499,645,61,312,110,84,59,80,1
13657,Electron Street Sneakers For Women  (Pink),4.7,Women,Flipkart,4499,18,1,20,2,1,1,0,1
8480,Galaxy 5 Running Shoes For Men  (Black),4.1,Men,Flipkart,4999,172,20,94,38,14,9,17,1
11384,Women Pink Sports Sandal,4.4,Women,Flipkart,3795,102,12,72,18,2,6,6,0
5221,Women Brown Wedges Sandal,4.1,Women,Flipkart,999,1150,198,619,246,146,46,93,1
7966,Slides,4.1,Men,Flipkart,499,2323,259,1327,397,256,115,228,0
8172,Mojaris Jutis For Men  (Brown),4.3,Men,Flipkart,499,12,2,8,2,1,0,1,0
13926,Women Silver Flats Sandal,3.9,Women,Flipkart,699,125,14,62,27,16,6,14,1
20311,Women Black Heels Sandal,3.8,Women,Flipkart,499,1435,179,664,305,193,107,166,0
7272,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,499,44,3,11,14,4,6,9,1
2296,Boots For Women  (Black),4.5,Women,Flipkart,999,53,8,37,10,5,0,2,0
19032,Sneakers For Men  (Green),3.3,Men,Flipkart,3329,57,5,23,6,7,9,12,0
19374,Men Grey Sandal,4,Men,Flipkart,1999,2677,355,1261,753,293,127,243,1
13843,Jutis For Men  (Brown),3.9,Men,Flipkart,999,34,3,20,4,1,3,6,1
14074,Mojaris For Men  (Red),4.2,Men,Flipkart,999,321,48,192,62,34,17,16,1
2013,Mojaris For Women  (Brown),4.3,Women,Flipkart,550,3,0,1,2,0,0,0,0
9855,Women Brown Wedges Sandal,4.1,Women,Flipkart,269,749,126,374,205,90,42,38,1
16281,172 Smart Mehndi Lace-Ups Casuals for Men Sneakers For Men Sneakers For Men  (Olive),4,Men,Flipkart,499,26934,2952,14757,4291,3068,1693,3126,1
19979,SKYLAR Bellies For Women  (Brown),3.8,Women,Flipkart,999,167,22,83,29,16,16,23,0
14462,"Century-04 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue)",4.1,Men,Flipkart,999,2357,397,1227,602,253,95,180,1
19940,Trendy and Stylish Jutis For Women  (White),3.9,Women,Flipkart,499,29,3,15,3,6,2,3,0
4705,Women Beige Heels Sandal,3.8,Women,Flipkart,999,96,16,43,26,9,6,13,0
18375,SLALON Ms Flip Flops,4.3,Men,Flipkart,1499,19,3,12,5,0,0,2,1
7566,"Earton Casual,Lace-Up,PVC Running Sports Shoes For Women (1581) Running Shoes For Women  (Blue)",3.5,Women,Flipkart,499,75,10,28,15,15,4,13,1
13517,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Slippers,4.1,Women,Flipkart,599,3549,431,1787,924,431,177,225,1
20319,Trendy Look for Jeans and Kurta Pajama /Artificial Leather Ethnic Shoes For Men Ethnic Mule For Men  (Tan),4.2,Men,Flipkart,999,57,7,37,7,4,6,3,0
16455,Women Grey Flats Sandal,4,Women,Flipkart,799,374,45,200,69,46,21,38,0
18164,Women Navy Heels Sandal,3.8,Women,Flipkart,999,1292,136,574,290,172,94,150,0
11457,"Running Shoes For Men  (Black, White)",4,Men,Flipkart,2299,2022,308,1016,490,216,102,198,0
8254,Fizz IDP Flip Flops,4.3,Men,Flipkart,1299,835,80,506,183,72,20,54,1
3602,Women Pink Heels Sandal,4,Women,Flipkart,1499,127,28,61,32,14,8,12,1
18107,Jaipuri juti & mojari Bellies For Women  (Multicolor),4,Women,Flipkart,1299,23,2,14,2,3,2,2,0
16076,Walking Shoes For Women  Casuals For Women  (Pink),4.5,Women,Flipkart,999,61,9,45,8,3,1,4,1
9891,Derby For Men  (Brown),4.1,Men,Flipkart,7499,109,10,59,26,6,7,11,1
2550,Traditional Juti Jutis For Women  (Maroon),,Women,Flipkart,599,254,36,115,43,34,26,,0
8453,Women Yellow Flats Sandal,3.9,Women,Flipkart,599,6103,723,3043,1208,818,451,583,1
15204,Men's Synthetic Leather Long Boots Boots For Men  (Brown),3.6,Men,Flipkart,999,52,10,24,9,5,4,10,0
9698,WOMEN BLACK GOLA SLIPPER Slippers,3.9,Women,Flipkart,249,10155,1474,4917,1958,1456,652,1172,0
3740,Synthetic Leather Casual Sneaker shoes for Women/girls Sneakers For Women  (Pink),4,Women,Flipkart,1199,222,25,106,55,32,9,20,1
3812,Jutis For Women  (Multicolor),4,Women,Flipkart,999,997,171,527,205,120,59,86,0
703,HAZEL Bellies For Women  (Black),3.9,Women,Flipkart,399,254,28,59,76,44,8,27,1
1041,Black Shining AS Formal/Partywear Shoes Derby For Men  (Black),4,Men,Flipkart,499,578,73,313,92,73,38,62,0
3024,causal shoes for men Sneakers For Men  (Brown),4.1,Men,Flipkart,999,577,78,316,131,55,26,49,0
13358,"Mesh,Cricket, Badminton, Volly Ball, Sports Walking Shoes For Men  (Maroon)",3.8,Men,Flipkart,999,92440,11547,45128,16394,12473,6147,12298,1
11664,Women Blue Flats Sandal,4.1,Women,Flipkart,399,1191,177,671,225,139,68,88,1
5117,Women White Heels Sandal,4.2,Women,Flipkart,999,1713,311,,333,148,81,114,1
12510,Perfect Stylish Girls Casual Shoes white Sneakers For Women  (White),4.1,Women,Flipkart,999,296,37,156,68,36,17,23,1
14735,Men Multicolor Sandal,3.9,Men,Flipkart,998,53,10,29,5,9,6,4,1
16937,Jutis For Women  (Multicolor),,Women,Flipkart,899,39,9,16,6,9,2,6,0
11980,Slip On For Men  (Black),3.8,Men,Flipkart,499,534,69,245,106,92,33,58,1
13474,dbl-stp-2 Slippers,3.7,Women,Flipkart,799,797,100,333,155,121,66,115,1
11511,Women Breathable Gym Trainers Fitness/Workout Memory Foam Sock Slip Sports Shoes Training & Gym Shoes For Women  (Purple),3.8,Women,Flipkart,1999,92,14,33,32,13,3,11,1
13578,Bellies For Women  (Black),4.2,Women,Flipkart,999,19,5,12,2,3,1,1,1
19162,"2 Combo Shoes For Girls Stylish Lastes Fashion Sports Casual Canvas Sneakers Sneakers For Women  (Pink, Black)",4,Women,Flipkart,998,126,21,61,34,20,8,7,1
9635,Classy Sneakers For Men  (Blue),3.8,Men,Flipkart,699,7751,857,3928,1107,889,644,1183,0
8445,Men Tan Casual Sandal,4.1,Men,Flipkart,999,3656,482,1999,729,449,204,275,0
20202,"Women Black, Beige Heels Sandal",4.1,Women,Flipkart,699,2894,435,1498,741,349,147,159,0
12887,Combo Pack of 2 Casual Shoes Sneakers For Men  (Multicolor),3.6,Men,Flipkart,999,1720,219,,237,212,144,330,1
1551,"Rajwari Ethnic women Silver Robot mirror thread work mojari Bellies For Women  (Silver, Orange)",3.6,Women,Flipkart,499,1387,143,632,221,172,122,241,1
17693,"Men Black, Red Sandal",4.1,Men,Flipkart,899,397,55,216,83,49,11,38,1
19900,Guay Yellow Color Casual for Men's Flip Flops,3.7,Men,Flipkart,699,1276,145,598,215,184,91,188,0
4197,Flip Flops,4.1,Women,Flipkart,999,66,10,34,17,8,2,5,1
20482,Court Star Vulc FS Sneakers For Women  (Black),4.2,Women,Flipkart,5999,135,14,78,32,12,3,10,1
2993,Women Green Heels Sandal,4,Women,Flipkart,899,86,15,38,27,11,6,4,1
6207,Slippers Flip Flops,4,Men,Flipkart,499,7123,779,3894,1130,861,422,816,0
6916,Women Black Heels Sandal,3.9,Women,Flipkart,1499,116,17,59,23,14,8,12,1
18790,Slippers,,Women,Flipkart,499,107,12,52,18,17,8,,0
12029,"ARGO TREK SS 19 Tennis Shoes For Men  (Black, Grey)",4.1,Men,Flipkart,4299,1034,114,591,229,84,37,93,1
12408,Go Walk Lite Floret Walking Shoes For Women  (Blue),4.4,Women,Flipkart,4999,392,57,265,82,23,9,16,1
14093,Ethnic Nok Party Wear For Men  (Black),4,Men,Flipkart,1299,823,103,450,141,89,58,85,0
2935,Women Pink Flats Sandal,3.7,Women,Flipkart,499,3138,460,1384,613,479,246,414,0
20287,STEPUPP WOMEN BLACK GPLD SLIPPER Flip Flops,3.6,Women,Flipkart,249,726,111,316,107,125,57,121,0
10183,Women Maroon Heels Sandal,4.1,Women,Flipkart,1499,342,49,171,92,41,20,18,1
6780,Walking Shoes For Women  (Black),4.3,Women,Flipkart,2995,177,25,97,56,15,4,5,1
6425,Mojaris For Women  (Multicolor),3.8,Women,Flipkart,799,156,28,74,31,23,8,20,0
13261,"Men Black, Grey Sandal",4.2,Men,Flipkart,675,46413,6229,26308,11106,4512,1545,2942,1
19177,Flip Flops,3.8,Men,Flipkart,799,672,60,325,120,92,46,89,0
13160,"Women Navy, Pink Sports Sandal",4.3,Women,Flipkart,799,212,41,124,58,12,9,9,1
6378,Sneakers For Men  (White),4.1,Men,Flipkart,999,100,7,63,12,9,7,9,1
20703,Women Latest High Ankle Boots Boots For Women  (Black),4.3,Women,Flipkart,999,50,8,31,8,5,1,4,0
19523,"Men Brown, Olive Casual Sandal",4.1,Men,Flipkart,699,12689,1762,6843,3150,1328,469,899,1
8640,High Ankle Denim Boots For Womens And girls Boots For Women  (Blue),4.3,Women,Flipkart,999,539,80,349,97,38,16,38,1
11255,Grey Women Home| Girls Casual Chappals| Bathroom Footwear| Perfect Flipflops For Daily Wear| Walking Sleepers Slides,3.8,Women,Flipkart,499,11,0,6,2,0,1,2,0
4266,Flip Flops,4.2,Women,Flipkart,499,201,27,117,32,32,12,9,1
17432,"Captain-13 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight navy shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Red)",3.9,Men,Flipkart,999,1380,236,649,320,166,73,172,1
8366,"Fashion-02 Black Pink Walking Shoes,Gym Shoes,Casual Shoes,Training Shoes,Sports Shoes, Walking Shoes For Women  (Black, Pink)",4,Women,Flipkart,999,3643,605,1757,986,465,156,279,1
5567,"Cappela IDP Slip On Sneakers For Women  (Black, White)",4.2,Women,Flipkart,3299,1057,134,586,266,92,36,77,1
15497,Lace up For Men  (Brown),3.9,Men,Flipkart,2299,7020,1087,3067,1816,974,393,770,1
1138,Women Black Heels Sandal,4,Women,Flipkart,799,2797,388,1362,670,390,154,219,0
19841,"sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Yellow)",4.1,Men,Flipkart,1148,608,96,324,139,80,25,40,1
17327,Fila Men's Crante Sneakers,3.8,Men,Amazon,1706,41,22,17,3,11,21,48,1
17334,Slip On For Men  (Brown),4.5,Men,Flipkart,1899,14,3,9,4,0,1,0,1
18091,Galaxy 5 Running Shoes For Men  (Black),4.1,Men,Flipkart,4999,172,20,94,38,14,9,17,1
725,0154 Derby For Men  (Black),3.9,Men,Flipkart,1067,499,71,186,38,59,54,66,0
5269,Women Red Wedges Sandal,3,Women,Flipkart,999,68,11,22,6,12,9,19,0
3963,Women Multicolor Sports Sandal,4.1,Women,Flipkart,799,1892,293,971,506,208,75,132,0
1475,SKYLINE Running Shoes For Women  (Grey),4.2,Women,Flipkart,5999,205,18,116,52,19,11,8,1
7988,"Smash Vulc Sneakers For Men  (White, Maroon)",4.5,Men,Flipkart,3799,128,17,91,20,10,5,2,1
1272,Sneakers For Women  (White),4.2,Women,Flipkart,999,195,32,116,25,31,7,12,1
14704,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Bellies For Women  (Blue)",3.9,Women,Flipkart,499,3113,385,1509,624,463,195,325,0
14454,Men Synthetic Colorful Casual Shoes Casuals For Men  (White),3.9,Men,Flipkart,999,971,130,515,165,121,64,106,1
19980,Women Natural Wedges Sandal,4,Women,Flipkart,699,270,51,136,55,43,10,26,1
